id,year,codprov,type,alive,female1544_step,female1544_lin,births_per_female1544_lin,births_per_female1544_step
78,1963,39,municipality,3317,28288,29476.9,112.52879,117.2582
78,1964,39,municipality,3546,28288,29873.199,118.70171,125.35351
78,1965,39,municipality,3754,28288,30269.5,124.01923,132.70645
78,1966,39,municipality,3922,28288,30665.801,127.89491,138.64536
78,1967,39,municipality,4015,28288,31062.1,129.2572,141.93297
78,1968,39,municipality,4056,28288,31458.4,128.93217,143.38235
78,1969,39,municipality,4307,28288,31854.699,135.20769,152.25537
78,1970,39,municipality,4814,32251,32251,149.26669,149.26669
78,1971,39,municipality,4806,32251,32251,149.01863,149.01863
78,1972,39,municipality,5067,32251,32251,157.1114,157.1114
78,1973,39,municipality,5349,32251,32251,165.85532,165.85532
78,1974,39,municipality,5541,32251,32251,171.80862,171.80862
78,1975,39,municipality,5173,32251,32251,160.39813,160.39813
78,1976,39,municipality,6198,32251,32251,192.18008,192.18008
78,1977,39,municipality,6149,32251,32251,190.66075,190.66075
78,1978,39,municipality,5974,32251,32251,185.23457,185.23457
78,1979,39,municipality,5682,32251,32251,176.18059,176.18059
78,1980,39,municipality,5390,32251,32251,167.1266,167.1266
78,1981,39,municipality,5013,32251,32251,155.43704,155.43704
78,1982,39,municipality,4276,32251,32251,132.58504,132.58504
78,1983,39,municipality,4166,32251,32251,129.17429,129.17429
78,1984,39,municipality,4127,32251,32251,127.96503,127.96503
78,1985,39,municipality,3829,32251,32251,118.725,118.725
77,1930,39,rest province,8794,62002,62002,141.83414,141.83414
77,1931,39,rest province,8301,62002,62824.301,132.1304,133.88278
77,1932,39,rest province,8356,62002,63646.602,131.28745,134.76985
77,1933,39,rest province,7138,62002,64468.898,110.72005,115.12532
77,1934,39,rest province,7484,62002,65291.199,114.62495,120.70578
77,1935,39,rest province,7133,62002,66113.5,107.89022,115.04468
77,1936,39,rest province,7025,62002,66935.797,104.95132,113.3028
77,1937,39,rest province,6301,62002,67758.102,92.992569,101.62576
77,1938,39,rest province,4855,62002,68580.398,70.792824,78.303925
77,1939,39,rest province,4082,62002,69402.703,58.816154,65.836586
77,1940,39,rest province,5614,70225,70225,79.943039,79.943039
77,1941,39,rest province,5222,70225,70578.5,73.988541,74.360985
77,1942,39,rest province,5633,70225,70932,79.414085,80.2136
77,1943,39,rest province,5850,70225,71285.5,82.064377,83.303665
77,1944,39,rest province,5779,70225,71639,80.66835,82.292633
77,1945,39,rest province,6092,70225,71992.5,84.619926,86.749733
77,1946,39,rest province,6069,70225,72346,83.888535,86.422211
77,1947,39,rest province,6170,70225,72699.5,84.869911,87.860451
77,1948,39,rest province,6616,70225,73053,90.564384,94.211464
77,1949,39,rest province,6428,70225,73406.5,87.567177,91.534355
77,1950,39,rest province,6355,73760,73760,86.157806,86.157806
77,1951,39,rest province,5695,73760,75873.797,75.058853,77.209869
77,1952,39,rest province,5913,73760,77987.602,75.819748,80.165398
77,1953,39,rest province,5694,73760,80101.398,71.0849,77.196312
77,1954,39,rest province,6073,73760,82215.203,73.867119,82.334602
77,1955,39,rest province,6137,73760,84329,72.77449,83.202278
77,1956,39,rest province,6283,73760,86442.797,72.683907,85.181671
77,1957,39,rest province,6564,73760,88556.602,74.122086,88.991325
77,1958,39,rest province,6296,73760,90670.398,69.438316,85.357918
77,1959,39,rest province,6304,73760,92784.203,67.942596,85.466377
77,1960,39,rest province,6040,94898,94898,63.647285,63.647285
77,1961,39,rest province,5888,94898,91872.102,64.089096,62.045567
77,1962,39,rest province,5676,94898,88846.203,63.885677,59.811588
77,1963,39,rest province,5528,94898,85820.297,64.413666,58.252018
77,1964,39,rest province,5156,94898,82794.398,62.274746,54.33202
77,1965,39,rest province,4945,94898,79768.5,61.99189,52.108582
77,1966,39,rest province,4872,94898,76742.602,63.484947,51.339333
77,1967,39,rest province,4848,94898,73716.703,65.765282,51.08643
77,1968,39,rest province,4444,94898,70690.797,62.865326,46.829227
77,1969,39,rest province,4239,94898,67664.898,62.646957,44.669014
77,1970,39,rest province,3762,64639,64639,58.200157,58.200157
77,1971,39,rest province,3455,64639,64639,53.450703,53.450703
77,1972,39,rest province,3249,64639,64639,50.263771,50.263771
77,1973,39,rest province,3177,64639,64639,49.149895,49.149895
77,1974,39,rest province,2960,64639,64639,45.792789,45.792789
77,1975,39,rest province,3563,64639,64639,55.121521,55.121521
77,1976,39,rest province,2830,64639,64639,43.781616,43.781616
77,1977,39,rest province,2628,64639,64639,40.65657,40.65657
77,1978,39,rest province,2735,64639,64639,42.311916,42.311916
77,1979,39,rest province,2574,64639,64639,39.821159,39.821159
77,1980,39,rest province,2572,64639,64639,39.790218,39.790218
77,1981,39,rest province,2476,64639,64639,38.30505,38.30505
77,1982,39,rest province,2597,64639,64639,40.176983,40.176983
77,1983,39,rest province,2392,64639,64639,37.005524,37.005524
77,1984,39,rest province,1968,64639,64639,30.446016,30.446016
77,1985,39,rest province,1946,64639,64639,30.105663,30.105663
80,1930,40,municipality,573,4428,4428,129.40379,129.40379
80,1931,40,municipality,582,4428,4608,126.30209,131.43631
80,1932,40,municipality,567,4428,4788,118.42105,128.04878
80,1933,40,municipality,552,4428,4968,111.11111,124.66125
80,1934,40,municipality,506,4428,5148,98.290596,114.27281
80,1935,40,municipality,493,4428,5328,92.530029,111.33694
80,1936,40,municipality,481,4428,5508,87.327522,108.62692
80,1937,40,municipality,518,4428,5688,91.068916,116.98283
80,1938,40,municipality,471,4428,5868,80.265846,106.36856
80,1939,40,municipality,487,4428,6048,80.522484,109.98193
80,1940,40,municipality,579,6228,6228,92.967247,92.967247
80,1941,40,municipality,553,6228,6357.5,86.983879,88.792549
80,1942,40,municipality,589,6228,6487,90.796982,94.572899
80,1943,40,municipality,669,6228,6616.5,101.11086,107.41811
80,1944,40,municipality,689,6228,6746,102.1346,110.62942
80,1945,40,municipality,673,6228,6875.5,97.883789,108.06037
80,1946,40,municipality,718,6228,7005,102.49821,115.2858
80,1947,40,municipality,621,6228,7134.5,87.04184,99.710983
80,1948,40,municipality,730,6228,7264,100.4956,117.21259
80,1949,40,municipality,718,6228,7393.5,97.112328,115.2858
80,1950,40,municipality,724,7523,7523,96.238205,96.238205
80,1951,40,municipality,756,7523,7549.1001,100.14439,100.49182
80,1952,40,municipality,722,7523,7575.2002,95.311012,95.972351
80,1953,40,municipality,792,7523,7601.2998,104.1927,105.27715
80,1954,40,municipality,726,7523,7627.3999,95.183159,96.504051
80,1955,40,municipality,915,7523,7653.5,119.55315,121.62701
80,1956,40,municipality,927,7523,7679.6001,120.70941,123.22212
80,1957,40,municipality,987,7523,7705.7002,128.08699,131.19766
80,1958,40,municipality,988,7523,7731.7998,127.78396,131.33058
80,1959,40,municipality,1033,7523,7757.8999,133.15459,137.31224
80,1960,40,municipality,1051,7784,7784,135.02055,135.02055
80,1961,40,municipality,1016,7784,7882.7002,128.88985,130.52415
80,1962,40,municipality,1095,7784,7981.3999,137.19398,140.67317
80,1963,40,municipality,1162,7784,8080.1001,143.8101,149.28058
80,1964,40,municipality,1266,7784,8178.7998,154.79044,162.64131
80,1965,40,municipality,1255,7784,8277.5,151.61583,161.22816
80,1966,40,municipality,1348,7784,8376.2002,160.93216,173.17575
80,1967,40,municipality,1518,7784,8474.9004,179.11716,195.01541
80,1968,40,municipality,1492,7784,8573.5996,174.02258,191.67523
80,1969,40,municipality,1657,7784,8672.2998,191.06812,212.87256
80,1970,40,municipality,1670,8771,8771,190.40018,190.40018
80,1971,40,municipality,1762,8771,8771,200.8893,200.8893
80,1972,40,municipality,1882,8771,8771,214.57074,214.57074
80,1973,40,municipality,1887,8771,8771,215.14081,215.14081
80,1974,40,municipality,1900,8771,8771,216.62296,216.62296
80,1975,40,municipality,1947,8771,8771,221.98154,221.98154
80,1976,40,municipality,1747,8771,8771,199.17911,199.17911
80,1977,40,municipality,1921,8771,8771,219.01721,219.01721
80,1978,40,municipality,1833,8771,8771,208.98415,208.98415
80,1979,40,municipality,1960,8771,8771,223.46368,223.46368
80,1980,40,municipality,1809,8771,8771,206.24786,206.24786
80,1981,40,municipality,1722,8771,8771,196.32881,196.32881
80,1982,40,municipality,1664,8771,8771,189.71611,189.71611
80,1983,40,municipality,1598,8771,8771,182.19131,182.19131
80,1984,40,municipality,1512,8771,8771,172.38628,172.38628
80,1985,40,municipality,1598,8771,8771,182.19131,182.19131
79,1930,40,rest province,5509,30795,30795,178.89268,178.89268
79,1931,40,rest province,5287,30795,31096,170.02187,171.68372
79,1932,40,rest province,5118,30795,31397,163.0092,166.19582
79,1933,40,rest province,5027,30795,31698,158.59045,163.24078
79,1934,40,rest province,5087,30795,31999,158.97372,165.18915
79,1935,40,rest province,4966,30795,32300,153.74612,161.25995
79,1936,40,rest province,5100,30795,32601,156.43692,165.6113
79,1937,40,rest province,4175,30795,32902,126.89198,135.57396
79,1938,40,rest province,3588,30795,33203,108.06252,116.51242
79,1939,40,rest province,3407,30795,33504,101.68935,110.63484
79,1940,40,rest province,4565,33805,33805,135.0392,135.0392
79,1941,40,rest province,4213,33805,34150.801,123.3646,124.62653
79,1942,40,rest province,4236,33805,34496.602,122.79471,125.30691
79,1943,40,rest province,4342,33805,34842.398,124.61829,128.44254
79,1944,40,rest province,4439,33805,35188.199,126.15025,131.31194
79,1945,40,rest province,4398,33805,35534,123.76878,130.09909
79,1946,40,rest province,4015,33805,35879.801,111.90141,118.76941
79,1947,40,rest province,3890,33805,36225.602,107.38262,115.07173
79,1948,40,rest province,4310,33805,36571.398,117.85166,127.49593
79,1949,40,rest province,4155,33805,36917.199,112.54916,122.91081
79,1950,40,rest province,3913,37263,37263,105.01033,105.01033
79,1951,40,rest province,3716,37263,37630.398,98.749954,99.723587
79,1952,40,rest province,3724,37263,37997.801,98.005669,99.938278
79,1953,40,rest province,3555,37263,38365.199,92.662102,95.402946
79,1954,40,rest province,3467,37263,38732.602,89.511154,93.041351
79,1955,40,rest province,3382,37263,39100,86.496162,90.760269
79,1956,40,rest province,3344,37263,39467.398,84.728157,89.740494
79,1957,40,rest province,3236,37263,39834.801,81.235504,86.842178
79,1958,40,rest province,3118,37263,40202.199,77.557945,83.675499
79,1959,40,rest province,3224,37263,40569.602,79.468369,86.520142
79,1960,40,rest province,2921,40937,40937,71.353546,71.353546
79,1961,40,rest province,2876,40937,38949.102,73.839958,70.254295
79,1962,40,rest province,2627,40937,36961.199,71.074532,64.171776
79,1963,40,rest province,2468,40937,34973.301,70.568115,60.287758
79,1964,40,rest province,2305,40937,32985.398,69.879402,56.30603
79,1965,40,rest province,1988,40937,30997.5,64.134201,48.562424
79,1966,40,rest province,1764,40937,29009.6,60.807457,43.090603
79,1967,40,rest province,1503,40937,27021.699,55.621964,36.714951
79,1968,40,rest province,1258,40937,25033.801,50.252056,30.730146
79,1969,40,rest province,1074,40937,23045.9,46.60265,26.235435
79,1970,40,rest province,894,21058,21058,42.454174,42.454174
79,1971,40,rest province,729,21058,21058,34.618671,34.618671
79,1972,40,rest province,516,21058,21058,24.503752,24.503752
79,1973,40,rest province,338,21058,21058,16.050907,16.050907
79,1974,40,rest province,224,21058,21058,10.637287,10.637287
79,1975,40,rest province,160,21058,21058,7.5980625,7.5980625
79,1976,40,rest province,323,21058,21058,15.338589,15.338589
79,1977,40,rest province,34,21058,21058,1.6145883,1.6145883
79,1978,40,rest province,136,21058,21058,6.458353,6.458353
79,1979,40,rest province,38,21058,21058,1.8045398,1.8045398
79,1980,40,rest province,25,21058,21058,1.1871972,1.1871972
79,1981,40,rest province,38,21058,21058,1.8045398,1.8045398
79,1982,40,rest province,4,21058,21058,.18995157,.18995157
79,1983,40,rest province,16,21058,21058,.75980628,.75980628
79,1984,40,rest province,5,21058,21058,.23743945,.23743945
79,1985,40,rest province,3,21058,21058,.14246367,.14246367
82,1930,41,municipality,7174,58936,58936,121.72526,121.72526
82,1931,41,municipality,6925,58936,61426.602,112.73618,117.50034
82,1932,41,municipality,6687,58936,63917.199,104.61973,113.46206
82,1933,41,municipality,6465,58936,66407.797,97.353027,109.69526
82,1934,41,municipality,6169,58936,68898.398,89.537643,104.67287
82,1935,41,municipality,6230,58936,71389,87.268349,105.70789
82,1936,41,municipality,6146,58936,73879.602,83.189407,104.28261
82,1937,41,municipality,5889,58936,76370.203,77.111229,99.921951
82,1938,41,municipality,6353,58936,78860.797,80.559669,107.7949
82,1939,41,municipality,6576,58936,81351.398,80.834503,111.57866
82,1940,41,municipality,7433,83842,83842,88.654854,88.654854
82,1941,41,municipality,6268,83842,85536,73.279091,74.759666
82,1942,41,municipality,6716,83842,87230,76.991859,80.10305
82,1943,41,municipality,8368,83842,88924,94.102829,99.806778
82,1944,41,municipality,8276,83842,90618,91.32843,98.70948
82,1945,41,municipality,8148,83842,92312,88.265884,97.182793
82,1946,41,municipality,7638,83842,94006,81.25013,91.09993
82,1947,41,municipality,8233,83842,95700,86.029259,98.196609
82,1948,41,municipality,8820,83842,97394,90.55999,105.19788
82,1949,41,municipality,8349,83842,99088,84.258438,99.580162
82,1950,41,municipality,7458,100782,100782,74.001312,74.001312
82,1951,41,municipality,7932,100782,101506.4,78.14286,78.704529
82,1952,41,municipality,8179,100782,102230.8,80.005249,81.155365
82,1953,41,municipality,7996,100782,102955.2,77.664848,79.339561
82,1954,41,municipality,8321,100782,103679.6,80.256866,82.564346
82,1955,41,municipality,9071,100782,104404,86.883644,90.006149
82,1956,41,municipality,9472,100782,105128.4,90.09935,93.985039
82,1957,41,municipality,10885,100782,105852.8,102.83148,108.00539
82,1958,41,municipality,11168,100782,106577.2,104.78789,110.81344
82,1959,41,municipality,11333,100782,107301.6,105.61818,112.45064
82,1960,41,municipality,11564,108026,108026,107.0483,107.0483
82,1961,41,municipality,11794,108026,109061.3,108.14102,109.17742
82,1962,41,municipality,12372,108026,110096.6,112.37404,114.52798
82,1963,41,municipality,13948,108026,111131.9,125.50852,129.11707
82,1964,41,municipality,15363,108026,112167.2,136.96516,142.21576
82,1965,41,municipality,15708,108026,113202.5,138.76019,145.40944
82,1966,41,municipality,16010,108026,114237.8,140.14626,148.20506
82,1967,41,municipality,16810,108026,115273.1,145.82761,155.61069
82,1968,41,municipality,17185,108026,116308.4,147.75374,159.08208
82,1969,41,municipality,18573,108026,117343.7,158.27863,171.93083
82,1970,41,municipality,19272,118379,118379,162.79915,162.79915
82,1971,41,municipality,20851,118379,118379,176.13766,176.13766
82,1972,41,municipality,23163,118379,118379,195.66815,195.66815
82,1973,41,municipality,24452,118379,118379,206.5569,206.5569
82,1974,41,municipality,26045,118379,118379,220.01369,220.01369
82,1975,41,municipality,23515,118379,118379,198.64165,198.64165
82,1976,41,municipality,27549,118379,118379,232.71864,232.71864
82,1977,41,municipality,25199,118379,118379,212.86714,212.86714
82,1978,41,municipality,26917,118379,118379,227.37985,227.37985
82,1979,41,municipality,24951,118379,118379,210.77219,210.77219
82,1980,41,municipality,23211,118379,118379,196.07362,196.07362
82,1981,41,municipality,20412,118379,118379,172.42923,172.42923
82,1982,41,municipality,18221,118379,118379,153.92088,153.92088
82,1983,41,municipality,16925,118379,118379,142.97299,142.97299
82,1984,41,municipality,16244,118379,118379,137.22029,137.22029
82,1985,41,municipality,15853,118379,118379,133.91733,133.91733
81,1930,41,rest province,18410,129159,129159,142.53749,142.53749
81,1931,41,rest province,19110,129159,131139.09,145.72313,147.95717
81,1932,41,rest province,19690,129159,133119.2,147.91254,152.44775
81,1933,41,rest province,12060,129159,135099.3,89.267677,93.373283
81,1934,41,rest province,17197,129159,137079.41,125.45284,133.14597
81,1935,41,rest province,18300,129159,139059.5,131.59834,141.68582
81,1936,41,rest province,17803,129159,141039.59,126.22697,137.83786
81,1937,41,rest province,15319,129159,143019.7,107.11111,118.60575
81,1938,41,rest province,13929,129159,144999.8,96.062202,107.84382
81,1939,41,rest province,14233,129159,146979.91,96.836365,110.19751
81,1940,41,rest province,18067,148960,148960,121.2876,121.2876
81,1941,41,rest province,10042,148960,151432.3,66.313461,67.41407
81,1942,41,rest province,10857,148960,153904.59,70.543701,72.885338
81,1943,41,rest province,13370,148960,156376.91,85.498558,89.755638
81,1944,41,rest province,12216,148960,158849.2,76.903122,82.008591
81,1945,41,rest province,13007,148960,161321.5,80.627815,87.318741
81,1946,41,rest province,11031,148960,163793.8,67.34687,74.053436
81,1947,41,rest province,11842,148960,166266.09,71.223183,79.497849
81,1948,41,rest province,12607,148960,168738.41,74.71328,84.633461
81,1949,41,rest province,11287,148960,171210.7,65.924614,75.772018
81,1950,41,rest province,9714,173683,173683,55.929482,55.929482
81,1951,41,rest province,12052,173683,184617.5,65.280922,69.390785
81,1952,41,rest province,12603,173683,195552,64.448334,72.563232
81,1953,41,rest province,12434,173683,206486.5,60.21701,71.590195
81,1954,41,rest province,16941,173683,217421,77.917953,97.539772
81,1955,41,rest province,17785,173683,228355.5,77.88295,102.3992
81,1956,41,rest province,17169,173683,239290,71.749763,98.852509
81,1957,41,rest province,18698,173683,250224.5,74.724899,107.6559
81,1958,41,rest province,18556,173683,261159,71.052498,106.83832
81,1959,41,rest province,17311,173683,272093.5,63.621513,99.67009
81,1960,41,rest province,18311,283028,283028,64.696777,64.696777
81,1961,41,rest province,17501,283028,270786.59,64.630234,61.834873
81,1962,41,rest province,17268,283028,258545.2,66.789093,61.011631
81,1963,41,rest province,17301,283028,246303.8,70.242523,61.128227
81,1964,41,rest province,17735,283028,234062.41,75.770393,62.661644
81,1965,41,rest province,15955,283028,221821,71.927368,56.372513
81,1966,41,rest province,15232,283028,209579.59,72.678833,53.817997
81,1967,41,rest province,15249,283028,197338.2,77.27343,53.878063
81,1968,41,rest province,14152,283028,185096.8,76.457291,50.002121
81,1969,41,rest province,12777,283028,172855.41,73.917274,45.143944
81,1970,41,rest province,11770,160614,160614,73.281281,73.281281
81,1971,41,rest province,10535,160614,160614,65.592041,65.592041
81,1972,41,rest province,7955,160614,160614,49.528683,49.528683
81,1973,41,rest province,6787,160614,160614,42.256592,42.256592
81,1974,41,rest province,6003,160614,160614,37.37532,37.37532
81,1975,41,rest province,6837,160614,160614,42.567894,42.567894
81,1976,41,rest province,4509,160614,160614,28.073519,28.073519
81,1977,41,rest province,6648,160614,160614,41.391163,41.391163
81,1978,41,rest province,3955,160614,160614,24.624254,24.624254
81,1979,41,rest province,4125,160614,160614,25.682693,25.682693
81,1980,41,rest province,4833,160614,160614,30.090776,30.090776
81,1981,41,rest province,6118,160614,160614,38.091324,38.091324
81,1982,41,rest province,7359,160614,160614,45.817924,45.817924
81,1983,41,rest province,7907,160614,160614,49.229832,49.229832
81,1984,41,rest province,7552,160614,160614,47.019562,47.019562
81,1985,41,rest province,6878,160614,160614,42.823166,42.823166
84,1930,42,municipality,300,2659,2659,112.82437,112.82437
84,1931,42,municipality,303,2659,2748.8,110.22992,113.95261
84,1932,42,municipality,294,2659,2838.6001,103.57218,110.56789
84,1933,42,municipality,283,2659,2928.3999,96.639809,106.43099
84,1934,42,municipality,288,2659,3018.2,95.421112,108.31139
84,1935,42,municipality,272,2659,3108,87.51609,102.2941
84,1936,42,municipality,299,2659,3197.8,93.501778,112.44829
84,1937,42,municipality,261,2659,3287.6001,79.389221,98.157204
84,1938,42,municipality,265,2659,3377.3999,78.462723,99.66153
84,1939,42,municipality,265,2659,3467.2,76.43055,99.66153
84,1940,42,municipality,296,3557,3557,83.216194,83.216194
84,1941,42,municipality,307,3557,3652.2,84.058922,86.308685
84,1942,42,municipality,304,3557,3747.3999,81.122917,85.465279
84,1943,42,municipality,377,3557,3842.6001,98.110649,105.98819
84,1944,42,municipality,374,3557,3937.8,94.976891,105.14478
84,1945,42,municipality,396,3557,4033,98.189934,111.32977
84,1946,42,municipality,394,3557,4128.2002,95.441109,110.7675
84,1947,42,municipality,443,3557,4223.3999,104.89179,124.54315
84,1948,42,municipality,458,3557,4318.6001,106.05289,128.76019
84,1949,42,municipality,496,3557,4413.7998,112.37483,139.44334
84,1950,42,municipality,444,4509,4509,98.469727,98.469727
84,1951,42,municipality,451,4509,4535.7998,99.431198,100.02218
84,1952,42,municipality,462,4509,4562.6001,101.25805,102.46175
84,1953,42,municipality,462,4509,4589.3999,100.66676,102.46175
84,1954,42,municipality,445,4509,4616.2002,96.399635,98.691505
84,1955,42,municipality,457,4509,4643,98.427742,101.35285
84,1956,42,municipality,523,4509,4669.7998,111.99624,115.99024
84,1957,42,municipality,555,4509,4696.6001,118.17059,123.08716
84,1958,42,municipality,555,4509,4723.3999,117.50011,123.08716
84,1959,42,municipality,569,4509,4750.2002,119.78442,126.19206
84,1960,42,municipality,607,4777,4777,127.0672,127.0672
84,1961,42,municipality,616,4777,4851.1001,126.98151,128.95122
84,1962,42,municipality,697,4777,4925.2002,141.51709,145.90747
84,1963,42,municipality,716,4777,4999.2998,143.22006,149.88487
84,1964,42,municipality,651,4777,5073.3999,128.31631,136.278
84,1965,42,municipality,697,4777,5147.5,135.40553,145.90747
84,1966,42,municipality,749,4777,5221.6001,143.44263,156.79297
84,1967,42,municipality,768,4777,5295.7002,145.02332,160.77036
84,1968,42,municipality,743,4777,5369.7998,138.36642,155.53694
84,1969,42,municipality,841,4777,5443.8999,154.48483,176.05191
84,1970,42,municipality,832,5518,5518,150.77927,150.77927
84,1971,42,municipality,887,5518,5518,160.74664,160.74664
84,1972,42,municipality,976,5518,5518,176.87569,176.87569
84,1973,42,municipality,981,5518,5518,177.7818,177.7818
84,1974,42,municipality,1001,5518,5518,181.40631,181.40631
84,1975,42,municipality,830,5518,5518,150.41682,150.41682
84,1976,42,municipality,1097,5518,5518,198.80391,198.80391
84,1977,42,municipality,935,5518,5518,169.44545,169.44545
84,1978,42,municipality,1031,5518,5518,186.84306,186.84306
84,1979,42,municipality,1038,5518,5518,188.11163,188.11163
84,1980,42,municipality,897,5518,5518,162.5589,162.5589
84,1981,42,municipality,938,5518,5518,169.98912,169.98912
84,1982,42,municipality,906,5518,5518,164.18993,164.18993
84,1983,42,municipality,875,5518,5518,158.57195,158.57195
84,1984,42,municipality,877,5518,5518,158.9344,158.9344
84,1985,42,municipality,785,5518,5518,142.26169,142.26169
83,1930,42,rest province,4801,29761,29761,161.3185,161.3185
83,1931,42,rest province,4498,29761,29959.199,150.13753,151.13739
83,1932,42,rest province,4602,29761,30157.4,152.59937,154.6319
83,1933,42,rest province,4446,29761,30355.6,146.46391,149.39014
83,1934,42,rest province,4241,29761,30553.801,138.80434,142.50194
83,1935,42,rest province,4217,29761,30752,137.12929,141.69551
83,1936,42,rest province,4297,29761,30950.199,138.83594,144.38359
83,1937,42,rest province,3426,29761,31148.4,109.98959,115.1171
83,1938,42,rest province,2864,29761,31346.6,91.36557,96.233322
83,1939,42,rest province,2829,29761,31544.801,89.681976,95.057289
83,1940,42,rest province,3766,31743,31743,118.64033,118.64033
83,1941,42,rest province,3511,31743,31708.301,110.7281,110.60706
83,1942,42,rest province,3388,31743,31673.6,106.96606,106.73219
83,1943,42,rest province,3579,31743,31638.9,113.12024,112.74927
83,1944,42,rest province,3606,31743,31604.199,114.09876,113.59985
83,1945,42,rest province,3543,31743,31569.5,112.22858,111.61516
83,1946,42,rest province,3333,31743,31534.801,105.69276,104.99953
83,1947,42,rest province,2928,31743,31500.1,92.952087,92.240807
83,1948,42,rest province,3119,31743,31465.4,99.124748,98.257881
83,1949,42,rest province,2920,31743,31430.699,92.902802,91.988785
83,1950,42,rest province,2917,31396,31396,92.909927,92.909927
83,1951,42,rest province,2614,31396,31272.801,83.587013,83.25901
83,1952,42,rest province,2734,31396,31149.6,87.769989,87.081154
83,1953,42,rest province,2597,31396,31026.4,83.702911,82.717545
83,1954,42,rest province,2470,31396,30903.199,79.927002,78.67244
83,1955,42,rest province,2353,31396,30780,76.445747,74.945854
83,1956,42,rest province,2324,31396,30656.801,75.806999,74.022171
83,1957,42,rest province,2173,31396,30533.6,71.167503,69.212639
83,1958,42,rest province,2104,31396,30410.4,69.186859,67.014908
83,1959,42,rest province,2002,31396,30287.199,66.100533,63.766087
83,1960,42,rest province,2067,30164,30164,68.525398,68.525398
83,1961,42,rest province,1768,30164,28842.9,61.297581,58.612915
83,1962,42,rest province,1654,30164,27521.801,60.097813,54.833576
83,1963,42,rest province,1508,30164,26200.699,57.555717,49.99337
83,1964,42,rest province,1462,30164,24879.6,58.763004,48.468372
83,1965,42,rest province,1226,30164,23558.5,52.040665,40.644478
83,1966,42,rest province,981,30164,22237.4,44.114868,32.522213
83,1967,42,rest province,954,30164,20916.301,45.610359,31.627106
83,1968,42,rest province,772,30164,19595.199,39.397404,25.593422
83,1969,42,rest province,701,30164,18274.1,38.360302,23.239624
83,1970,42,rest province,535,16953,16953,31.557837,31.557837
83,1971,42,rest province,444,16953,16953,26.190054,26.190054
83,1972,42,rest province,300,16953,16953,17.695984,17.695984
83,1973,42,rest province,201,16953,16953,11.856309,11.856309
83,1974,42,rest province,155,16953,16953,9.1429243,9.1429243
83,1975,42,rest province,234,16953,16953,13.802867,13.802867
83,1976,42,rest province,17,16953,16953,1.0027723,1.0027723
83,1977,42,rest province,96,16953,16953,5.6627145,5.6627145
83,1978,42,rest province,34,16953,16953,2.0055447,2.0055447
83,1979,42,rest province,24,16953,16953,1.4156786,1.4156786
83,1980,42,rest province,46,16953,16953,2.7133842,2.7133842
83,1981,42,rest province,10,16953,16953,.5898661,.5898661
83,1982,42,rest province,13,16953,16953,.76682591,.76682591
83,1983,42,rest province,20,16953,16953,1.1797322,1.1797322
83,1984,42,rest province,24,16953,16953,1.4156786,1.4156786
83,1985,42,rest province,77,16953,16953,4.5419688,4.5419688
86,1930,43,municipality,659,7929,7929,83.112625,83.112625
86,1931,43,municipality,614,7929,8059.7002,76.181496,77.437256
86,1932,43,municipality,548,7929,8190.3999,66.9076,69.11338
86,1933,43,municipality,553,7929,8321.0996,66.457565,69.74398
86,1934,43,municipality,564,7929,8451.7998,66.731346,71.131287
86,1935,43,municipality,511,7929,8582.5,59.539761,64.446968
86,1936,43,municipality,592,7929,8713.2002,67.942886,74.662628
86,1937,43,municipality,519,7929,8843.9004,58.684513,65.455925
86,1938,43,municipality,354,7929,8974.5996,39.444656,44.646236
86,1939,43,municipality,260,7929,9105.2998,28.554798,32.791019
86,1940,43,municipality,623,9236,9236,67.453445,67.453445
86,1941,43,municipality,440,9236,9293.2002,47.346447,47.639671
86,1942,43,municipality,492,9236,9350.4004,52.618069,53.269814
86,1943,43,municipality,583,9236,9407.5996,61.971176,63.122562
86,1944,43,municipality,618,9236,9464.7998,65.294563,66.912086
86,1945,43,municipality,625,9236,9522,65.637474,67.669991
86,1946,43,municipality,663,9236,9579.2002,69.212456,71.784325
86,1947,43,municipality,679,9236,9636.4004,70.461998,73.51667
86,1948,43,municipality,750,9236,9693.5996,77.370636,81.203987
86,1949,43,municipality,706,9236,9750.7998,72.40432,76.440018
86,1950,43,municipality,709,9808,9808,72.287926,72.287926
86,1951,43,municipality,687,9808,9802.9004,70.081299,70.044861
86,1952,43,municipality,705,9808,9797.7998,71.954933,71.880096
86,1953,43,municipality,770,9808,9792.7002,78.629997,78.507339
86,1954,43,municipality,817,9808,9787.5996,83.472969,83.299347
86,1955,43,municipality,819,9808,9782.5,83.720932,83.503265
86,1956,43,municipality,949,9808,9777.4004,97.060562,96.757751
86,1957,43,municipality,1044,9808,9772.2998,106.83258,106.44372
86,1958,43,municipality,965,9808,9767.2002,98.800064,98.389069
86,1959,43,municipality,1046,9808,9762.0996,107.14908,106.64764
86,1960,43,municipality,1053,9757,9757,107.92252,107.92252
86,1961,43,municipality,1124,9757,10456.8,107.48987,115.19934
86,1962,43,municipality,1209,9757,11156.6,108.36635,123.91104
86,1963,43,municipality,1332,9757,11856.4,112.34438,136.51738
86,1964,43,municipality,1566,9757,12556.2,124.71926,160.50015
